TMD:	 WS2 

band  1
-0.34828847 	 -1.91263020
-0.34500515 	 -1.91819486
-0.34172184 	 -1.92374689
-0.33843853 	 -1.92928630
-0.33515521 	 -1.93481312
-0.33187190 	 -1.94032742
-0.32858858 	 -1.94582927
-0.32530527 	 -1.95131881
-0.32202196 	 -1.95679614
-0.31873864 	 -1.96226144
-0.31545533 	 -1.96771486
-0.31217202 	 -1.97315663
-0.30888870 	 -1.97858693
-0.30560539 	 -1.98400602
-0.30232207 	 -1.98941415
-0.29903876 	 -1.99481158
-0.29575545 	 -2.00019860
-0.29247213 	 -2.00557551
-0.28918882 	 -2.01094263
-0.28590551 	 -2.01630029
-0.28262219 	 -2.02164884
-0.27933888 	 -2.02698862
-0.27605557 	 -2.03232001
-0.27277225 	 -2.03764338
-0.26948894 	 -2.04295911
-0.26620562 	 -2.04826761
-0.26292231 	 -2.05356926
-0.25963900 	 -2.05886448
-0.25635568 	 -2.06415368
-0.25307237 	 -2.06943726
-0.24978906 	 -2.07471565
-0.24650574 	 -2.07998927
-0.24322243 	 -2.08525852
-0.23993911 	 -2.09052381
-0.23665580 	 -2.09578556
-0.23337249 	 -2.10104416
-0.23008917 	 -2.10630000
-0.22680586 	 -2.11155347
-0.22352255 	 -2.11680492
-0.22023923 	 -2.12205471
-0.21695592 	 -2.12730317
-0.21367260 	 -2.13255059
-0.21038929 	 -2.13779727
-0.20710598 	 -2.14304345
-0.20382266 	 -2.14828934
-0.20053935 	 -2.15353512
-0.19725604 	 -2.15878091
-0.19397272 	 -2.16402680
-0.19068941 	 -2.16927281
-0.18740610 	 -2.17451889
-0.18412278 	 -2.17976492
-0.18083947 	 -2.18501072
-0.17755615 	 -2.19025598
-0.17427284 	 -2.19550032
-0.17098953 	 -2.20074323
-0.16770621 	 -2.20598407
-0.16442290 	 -2.21122206
-0.16113959 	 -2.21645626
-0.15785627 	 -2.22168554
-0.15457296 	 -2.22690858
-0.15128964 	 -2.23212381
-0.14800633 	 -2.23732942
-0.14472302 	 -2.24252330
-0.14143970 	 -2.24770302
-0.13815639 	 -2.25286577
-0.13487308 	 -2.25800836
-0.13158976 	 -2.26312709
-0.12830645 	 -2.26821775
-0.12502313 	 -2.27327555
-0.12173982 	 -2.27829500
-0.11845651 	 -2.28326987
-0.11517319 	 -2.28819306
-0.11188988 	 -2.29305650
-0.10860657 	 -2.29785101
-0.10532325 	 -2.30256618
-0.10203994 	 -2.30719021
-0.09875663 	 -2.31170971
-0.09547331 	 -2.31610955
-0.09219000 	 -2.32037264
-0.08890668 	 -2.32447972
-0.08562337 	 -2.32840917
-0.08234006 	 -2.33213680
-0.07905674 	 -2.33563567
-0.07577343 	 -2.33887604
-0.07249012 	 -2.34182525
-0.06920680 	 -2.34444790
-0.06592349 	 -2.34670608
-0.06264017 	 -2.34855987
-0.05935686 	 -2.34996814
-0.05607355 	 -2.35088956
-0.05279023 	 -2.35128407
-0.04950692 	 -2.35111449
-0.04622361 	 -2.35034837
-0.04294029 	 -2.34895986
-0.03965698 	 -2.34693140
-0.03637366 	 -2.34425499
-0.03309035 	 -2.34093291
-0.02980704 	 -2.33697772
-0.02652372 	 -2.33241157
0.02600930 	 -2.33164267
0.02929261 	 -2.33630197
0.03257592 	 -2.34035458
0.03585924 	 -2.34377694
0.03914255 	 -2.34655493
0.04242586 	 -2.34868464
0.04570918 	 -2.35017249
0.04899249 	 -2.35103461
0.05227581 	 -2.35129566
0.05555912 	 -2.35098717
0.05884243 	 -2.35014571
0.06212575 	 -2.34881101
0.06540906 	 -2.34702428
0.06869237 	 -2.34482678
0.07197569 	 -2.34225868
0.07525900 	 -2.33935822
0.07854232 	 -2.33616125
0.08182563 	 -2.33270083
0.08510894 	 -2.32900720
0.08839226 	 -2.32510771
0.09167557 	 -2.32102696
0.09495888 	 -2.31678699
0.09824220 	 -2.31240739
0.10152551 	 -2.30790559
0.10480882 	 -2.30329701
0.10809214 	 -2.29859530
0.11137545 	 -2.29381250
0.11465877 	 -2.28895923
0.11794208 	 -2.28404484
0.12122539 	 -2.27907758
0.12450871 	 -2.27406468
0.12779202 	 -2.26901251
0.13107533 	 -2.26392666
0.13435865 	 -2.25881203
0.13764196 	 -2.25367293
0.14092528 	 -2.24851311
0.14420859 	 -2.24333585
0.14749190 	 -2.23814402
0.15077522 	 -2.23294011
0.15405853 	 -2.22772626
0.15734184 	 -2.22250433
0.16062516 	 -2.21727594
0.16390847 	 -2.21204243
0.16719179 	 -2.20680496
0.17047510 	 -2.20156451
0.17375841 	 -2.19632188
0.17704173 	 -2.19107773
0.18032504 	 -2.18583259
0.18360835 	 -2.18058685
0.18689167 	 -2.17534084
0.19017498 	 -2.17009476
0.19345829 	 -2.16484874
0.19674161 	 -2.15960283
0.20002492 	 -2.15435702
0.20330824 	 -2.14911125
0.20659155 	 -2.14386538
0.20987486 	 -2.13861927
0.21315818 	 -2.13337268
0.21644149 	 -2.12812539
0.21972480 	 -2.12287712
0.22300812 	 -2.11762756
0.22629143 	 -2.11237639
0.22957475 	 -2.10712326
0.23285806 	 -2.10186781
0.23614137 	 -2.09660967
0.23942469 	 -2.09134844
0.24270800 	 -2.08608373
0.24599131 	 -2.08081513
0.24927463 	 -2.07554223
0.25255794 	 -2.07026461
0.25584126 	 -2.06498187
0.25912457 	 -2.05969358
0.26240788 	 -2.05439933
0.26569120 	 -2.04909871
0.26897451 	 -2.04379131
0.27225782 	 -2.03847674
0.27554114 	 -2.03315459
0.27882445 	 -2.02782449
0.28210776 	 -2.02248604
0.28539108 	 -2.01713889
0.28867439 	 -2.01178268
0.29195771 	 -2.00641707
0.29524102 	 -2.00104171
0.29852433 	 -1.99565629
0.30180765 	 -1.99026051
0.30509096 	 -1.98485408
0.30837427 	 -1.97943673
0.31165759 	 -1.97400819
0.31494090 	 -1.96856824
0.31822422 	 -1.96311665
0.32150753 	 -1.95765323
0.32479084 	 -1.95217779
0.32807416 	 -1.94669018
0.33135747 	 -1.94119026
0.33464078 	 -1.93567792
0.33792410 	 -1.93015307
0.34120741 	 -1.92461563
0.34449073 	 -1.91906559
0.34777404 	 -1.91350291
0.35105735 	 -1.90792761
0.35434067 	 -1.90233973
0.35762398 	 -1.89673934
0.36090729 	 -1.89112655
0.36419061 	 -1.88550148
0.36747392 	 -1.87986429
0.37075723 	 -1.87421517
0.37404055 	 -1.86855436
0.37732386 	 -1.86288212
0.38060718 	 -1.85719874
0.38389049 	 -1.85150455
0.38717380 	 -1.84579994
0.39045712 	 -1.84008530
0.39374043 	 -1.83436110
0.39702374 	 -1.82862781
0.40030706 	 -1.82288598
0.40359037 	 -1.81713618
0.40687369 	 -1.81137904
0.41015700 	 -1.80561521
0.41344031 	 -1.79984541
0.41672363 	 -1.79407041
0.42000694 	 -1.78829101
0.42329025 	 -1.78250808
0.42657357 	 -1.77672252
0.42985688 	 -1.77093531
0.43314020 	 -1.76514747
0.43642351 	 -1.75936007
0.43970682 	 -1.75357425
0.44299014 	 -1.74779119
0.44627345 	 -1.74201214
0.44955676 	 -1.73623843
0.45284008 	 -1.73047142
0.45612339 	 -1.72471254
0.45940670 	 -1.71896330
0.46269002 	 -1.71322527
0.46597333 	 -1.70750007
0.46925665 	 -1.70178941
0.47253996 	 -1.69609506
0.47582327 	 -1.69041885
0.47910659 	 -1.68476269
0.48238990 	 -1.67912856
0.48567321 	 -1.67351852
0.48895653 	 -1.66793469
0.49223984 	 -1.66237926
0.49552316 	 -1.65685451
0.49880647 	 -1.65136279
0.50208978 	 -1.64590652
0.50537310 	 -1.64048818
0.50865641 	 -1.63511035
0.51193972 	 -1.62977567
0.51522304 	 -1.62448686
0.51850635 	 -1.61924670
0.52178967 	 -1.61405805
0.52507298 	 -1.60892384
0.52835629 	 -1.60384708
0.53163961 	 -1.59883083
0.53492292 	 -1.59387822
0.53820623 	 -1.58899245
0.54148955 	 -1.58417678
0.54477286 	 -1.57943452
0.54805617 	 -1.57476905
0.55133949 	 -1.57018379
0.55462280 	 -1.56568221
0.55790612 	 -1.56126783
0.56118943 	 -1.55694420
0.56447274 	 -1.55271491
0.56775606 	 -1.54858358
0.57103937 	 -1.54455386
0.57432268 	 -1.54062939
0.57760600 	 -1.53681387
0.58088931 	 -1.53311095
0.58417263 	 -1.52952431
0.58745594 	 -1.52605762
0.59073925 	 -1.52271453
0.59402257 	 -1.51949864
0.59730588 	 -1.51641355
0.60058919 	 -1.51346280
0.60387251 	 -1.51064987
0.60715582 	 -1.50797819
0.61043914 	 -1.50545113
0.61372245 	 -1.50307195
0.61700576 	 -1.50084385
0.62028908 	 -1.49876991
0.62357239 	 -1.49685312
0.62685570 	 -1.49509634
0.63013902 	 -1.49350231
0.63342233 	 -1.49207362
0.63670565 	 -1.49081273
0.63998896 	 -1.48972195
0.64327227 	 -1.48880342
0.64655559 	 -1.48805912
0.64983890 	 -1.48749084
0.65312221 	 -1.48710020
0.65640553 	 -1.48688864
0.65968884 	 -1.48685740
0.66297215 	 -1.48700752
