TMD:	 WS2 

band  1
-1.02110496 	 -1.99579709
-1.01782166 	 -2.00351787
-1.01453836 	 -2.01121749
-1.01125507 	 -2.01889430
-1.00797177 	 -2.02654668
-1.00468848 	 -2.03417299
-1.00140518 	 -2.04177159
-0.99812189 	 -2.04934083
-0.99483859 	 -2.05687907
-0.99155529 	 -2.06438465
-0.98827200 	 -2.07185591
-0.98498870 	 -2.07929116
-0.98170541 	 -2.08668873
-0.97842211 	 -2.09404691
-0.97513882 	 -2.10136400
-0.97185552 	 -2.10863827
-0.96857222 	 -2.11586798
-0.96528893 	 -2.12305137
-0.96200563 	 -2.13018667
-0.95872234 	 -2.13727209
-0.95543904 	 -2.14430582
-0.95215575 	 -2.15128602
-0.94887245 	 -2.15821086
-0.94558915 	 -2.16507845
-0.94230586 	 -2.17188690
-0.93902256 	 -2.17863430
-0.93573927 	 -2.18531871
-0.93245597 	 -2.19193817
-0.92917268 	 -2.19849069
-0.92588938 	 -2.20497426
-0.92260609 	 -2.21138686
-0.91932279 	 -2.21772641
-0.91603949 	 -2.22399084
-0.91275620 	 -2.23017805
-0.90947290 	 -2.23628590
-0.90618961 	 -2.24231223
-0.90290631 	 -2.24825488
-0.89962302 	 -2.25411163
-0.89633972 	 -2.25988026
-0.89305642 	 -2.26555853
-0.88977313 	 -2.27114417
-0.88648983 	 -2.27663488
-0.88320654 	 -2.28202836
-0.87992324 	 -2.28732229
-0.87663995 	 -2.29251431
-0.87335665 	 -2.29760208
-0.87007335 	 -2.30258321
-0.86679006 	 -2.30745531
-0.86350676 	 -2.31221601
-0.86022347 	 -2.31686288
-0.85694017 	 -2.32139351
-0.85365688 	 -2.32580550
-0.85037358 	 -2.33009643
-0.84709028 	 -2.33426387
-0.84380699 	 -2.33830543
-0.84052369 	 -2.34221869
-0.83724040 	 -2.34600127
-0.83395710 	 -2.34965078
-0.83067381 	 -2.35316486
-0.82739051 	 -2.35654117
-0.82410721 	 -2.35977740
-0.82082392 	 -2.36287126
-0.81754062 	 -2.36582050
-0.81425733 	 -2.36862289
-0.81097403 	 -2.37127627
-0.80769074 	 -2.37377849
-0.80440744 	 -2.37612750
-0.80112415 	 -2.37832124
-0.79784085 	 -2.38035778
-0.79455755 	 -2.38223519
-0.79127426 	 -2.38395165
-0.78799096 	 -2.38550539
-0.78470767 	 -2.38689475
-0.78142437 	 -2.38811810
-0.77814108 	 -2.38917395
-0.77485778 	 -2.39006086
-0.77157448 	 -2.39077751
-0.76829119 	 -2.39132266
-0.76500789 	 -2.39169518
-0.76172460 	 -2.39189406
-0.75844130 	 -2.39191838
-0.75515801 	 -2.39176734
-0.75187471 	 -2.39144024
-0.74859141 	 -2.39093653
-0.74530812 	 -2.39025575
-0.74202482 	 -2.38939757
-0.73874153 	 -2.38836179
-0.73545823 	 -2.38714833
-0.73217494 	 -2.38575725
-0.72889164 	 -2.38418870
-0.72560834 	 -2.38244301
-0.72232505 	 -2.38052058
-0.71904175 	 -2.37842199
-0.71575846 	 -2.37614792
-0.71247516 	 -2.37369917
-0.70919187 	 -2.37107669
-0.70590857 	 -2.36828153
-0.70262527 	 -2.36531488
-0.69934198 	 -2.36217804
-0.69605868 	 -2.35887243
-0.69277539 	 -2.35539959
-0.68949209 	 -2.35176118
-0.68620880 	 -2.34795896
-0.68292550 	 -2.34399480
-0.67964221 	 -2.33987068
-0.67635891 	 -2.33558868
-0.67307561 	 -2.33115098
-0.66979232 	 -2.32655984
-0.66650902 	 -2.32181765
-0.66322573 	 -2.31692683
-0.65994243 	 -2.31188994
-0.65665914 	 -2.30670959
-0.65337584 	 -2.30138846
-0.65009254 	 -2.29592933
-0.64680925 	 -2.29033501
-0.64352595 	 -2.28460839
-0.64024266 	 -2.27875244
-0.63695936 	 -2.27277016
-0.63367607 	 -2.26666460
-0.63039277 	 -2.26043888
-0.62710947 	 -2.25409612
-0.62382618 	 -2.24763953
-0.62054288 	 -2.24107233
-0.61725959 	 -2.23439776
-0.61397629 	 -2.22761911
-0.61069300 	 -2.22073968
-0.60740970 	 -2.21376279
-0.60412640 	 -2.20669180
-0.60084311 	 -2.19953004
-0.59755981 	 -2.19228090
-0.59427652 	 -2.18494774
-0.59099322 	 -2.17753394
-0.58770993 	 -2.17004287
-0.58442663 	 -2.16247793
-0.58114333 	 -2.15484248
-0.57786004 	 -2.14713988
-0.57457674 	 -2.13937350
-0.57129345 	 -2.13154668
-0.56801015 	 -2.12366275
-0.56472686 	 -2.11572504
-0.56144356 	 -2.10773683
-0.55816027 	 -2.09970141
-0.55487697 	 -2.09162203
-0.55159367 	 -2.08350192
-0.54831038 	 -2.07534430
-0.54502708 	 -2.06715234
-0.54174379 	 -2.05892918
-0.53846049 	 -2.05067795
-0.53517720 	 -2.04240174
-0.53189390 	 -2.03410360
-0.52861060 	 -2.02578655
-0.52532731 	 -2.01745358
-0.52204401 	 -2.00910762
-0.51876072 	 -2.00075159
-0.51547742 	 -1.99238836
-0.51219413 	 -1.98402076
-0.50891083 	 -1.97565157
-0.50562753 	 -1.96728354
-0.50234424 	 -1.95891936
-0.49906094 	 -1.95056171
-0.49577765 	 -1.94221319
-0.49249435 	 -1.93387636
-0.48921106 	 -1.92555375
-0.48592776 	 -1.91724784
-0.48264446 	 -1.90896104
-0.47936117 	 -1.90069574
-0.47607787 	 -1.89245427
-0.47279458 	 -1.88423891
-0.46951128 	 -1.87605189
-0.46622799 	 -1.86789539
-0.46294469 	 -1.85977153
-0.45966139 	 -1.85168241
-0.45637810 	 -1.84363004
-0.45309480 	 -1.83561641
-0.44981151 	 -1.82764344
-0.44652821 	 -1.81971300
-0.44324492 	 -1.81182691
-0.43996162 	 -1.80398695
-0.43667833 	 -1.79619483
-0.43339503 	 -1.78845221
-0.43011173 	 -1.78076071
-0.42682844 	 -1.77312188
-0.42354514 	 -1.76553724
-0.42026185 	 -1.75800824
-0.41697855 	 -1.75053628
-0.41369526 	 -1.74312272
-0.41041196 	 -1.73576884
-0.40712866 	 -1.72847591
-0.40384537 	 -1.72124512
-0.40056207 	 -1.71407760
-0.39727878 	 -1.70697447
-0.39399548 	 -1.69993676
-0.39071219 	 -1.69296547
-0.38742889 	 -1.68606153
-0.38414559 	 -1.67922586
-0.38086230 	 -1.67245929
-0.37757900 	 -1.66576262
-0.37429571 	 -1.65913661
-0.37101241 	 -1.65258196
-0.36772912 	 -1.64609933
-0.36444582 	 -1.63968933
-0.36116252 	 -1.63335252
-0.35787923 	 -1.62708943
-0.35459593 	 -1.62090054
-0.35131264 	 -1.61478628
-0.34802934 	 -1.60874704
-0.34474605 	 -1.60278317
-0.34146275 	 -1.59689499
-0.33817945 	 -1.59108276
-0.33489616 	 -1.58534671
-0.33161286 	 -1.57968704
-0.32832957 	 -1.57410388
-0.32504627 	 -1.56859737
-0.32176298 	 -1.56316758
-0.31847968 	 -1.55781456
-0.31519638 	 -1.55253831
-0.31191309 	 -1.54733881
-0.30862979 	 -1.54221601
-0.30534650 	 -1.53716981
-0.30206320 	 -1.53220010
-0.29877991 	 -1.52730672
-0.29549661 	 -1.52248951
-0.29221332 	 -1.51774824
-0.28893002 	 -1.51308269
-0.28564672 	 -1.50849260
-0.28236343 	 -1.50397768
-0.27908013 	 -1.49953762
-0.27579684 	 -1.49517208
-0.27251354 	 -1.49088071
-0.26923025 	 -1.48666312
-0.26594695 	 -1.48251893
-0.26266365 	 -1.47844770
-0.25938036 	 -1.47444900
-0.25609706 	 -1.47052236
-0.25281377 	 -1.46666733
-0.24953047 	 -1.46288339
-0.24624718 	 -1.45917005
-0.24296388 	 -1.45552678
-0.23968058 	 -1.45195305
-0.23639729 	 -1.44844830
-0.23311399 	 -1.44501198
-0.22983070 	 -1.44164351
-0.22654740 	 -1.43834230
-0.22326411 	 -1.43510777
-0.21998081 	 -1.43193931
-0.21669751 	 -1.42883631
-0.21341422 	 -1.42579815
-0.21013092 	 -1.42282421
-0.20684763 	 -1.41991385
-0.20356433 	 -1.41706644
-0.20028104 	 -1.41428134
-0.19699774 	 -1.41155790
-0.19371444 	 -1.40889548
-0.19043115 	 -1.40629342
-0.18714785 	 -1.40375108
-0.18386456 	 -1.40126779
-0.18058126 	 -1.39884292
-0.17729797 	 -1.39647580
-0.17401467 	 -1.39416578
-0.17073138 	 -1.39191221
-0.16744808 	 -1.38971444
-0.16416478 	 -1.38757184
-0.16088149 	 -1.38548375
-0.15759819 	 -1.38344953
-0.15431490 	 -1.38146856
-0.15103160 	 -1.37954020
-0.14774831 	 -1.37766383
-0.14446501 	 -1.37583883
-0.14118171 	 -1.37406459
-0.13789842 	 -1.37234050
-0.13461512 	 -1.37066597
-0.13133183 	 -1.36904041
-0.12804853 	 -1.36746324
-0.12476524 	 -1.36593388
-0.12148194 	 -1.36445177
-0.11819864 	 -1.36301636
-0.11491535 	 -1.36162710
-0.11163205 	 -1.36028347
-0.10834876 	 -1.35898492
-0.10506546 	 -1.35773097
-0.10178217 	 -1.35652110
-0.09849887 	 -1.35535482
-0.09521557 	 -1.35423167
-0.09193228 	 -1.35315116
-0.08864898 	 -1.35211286
-0.08536569 	 -1.35111633
-0.08208239 	 -1.35016113
-0.07879910 	 -1.34924686
-0.07551580 	 -1.34837311
-0.07223250 	 -1.34753950
-0.06894921 	 -1.34674566
-0.06566591 	 -1.34599124
-0.06238262 	 -1.34527589
-0.05909932 	 -1.34459928
-0.05581603 	 -1.34396110
-0.05253273 	 -1.34336106
-0.04924944 	 -1.34279887
-0.04596614 	 -1.34227426
-0.04268284 	 -1.34178698
-0.03939955 	 -1.34133680
-0.03611625 	 -1.34092349
-0.03283296 	 -1.34054685
-0.02954966 	 -1.34020669
-0.02626637 	 -1.33990284
-0.02298307 	 -1.33963514
-0.01969977 	 -1.33940344
-0.01641648 	 -1.33920763
-0.01313318 	 -1.33904758
-0.00984989 	 -1.33892322
-0.00656659 	 -1.33883445
-0.00328330 	 -1.33878123
-0.00000000 	 -1.33876349
0.00328330 	 -1.33878123
0.00656659 	 -1.33883445
0.00984989 	 -1.33892322
0.01313318 	 -1.33904758
0.01641648 	 -1.33920763
0.01969977 	 -1.33940344
0.02298307 	 -1.33963514
0.02626637 	 -1.33990284
0.02954966 	 -1.34020669
0.03283296 	 -1.34054685
0.03611625 	 -1.34092349
0.03939955 	 -1.34133680
0.04268284 	 -1.34178698
0.04596614 	 -1.34227426
0.04924944 	 -1.34279887
0.05253273 	 -1.34336106
0.05581603 	 -1.34396110
0.05909932 	 -1.34459928
0.06238262 	 -1.34527589
0.06566591 	 -1.34599124
0.06894921 	 -1.34674566
0.07223250 	 -1.34753950
0.07551580 	 -1.34837311
0.07879910 	 -1.34924686
0.08208239 	 -1.35016113
0.08536569 	 -1.35111633
0.08864898 	 -1.35211286
0.09193228 	 -1.35315116
0.09521557 	 -1.35423167
0.09849887 	 -1.35535482
0.10178217 	 -1.35652110
0.10506546 	 -1.35773097
0.10834876 	 -1.35898492
0.11163205 	 -1.36028347
0.11491535 	 -1.36162710
0.11819864 	 -1.36301636
0.12148194 	 -1.36445177
0.12476524 	 -1.36593388
0.12804853 	 -1.36746324
0.13133183 	 -1.36904041
0.13461512 	 -1.37066597
0.13789842 	 -1.37234050
0.14118171 	 -1.37406459
0.14446501 	 -1.37583883
0.14774831 	 -1.37766383
0.15103160 	 -1.37954020
0.15431490 	 -1.38146856
0.15759819 	 -1.38344953
0.16088149 	 -1.38548375
0.16416478 	 -1.38757184
0.16744808 	 -1.38971444
0.17073138 	 -1.39191221
0.17401467 	 -1.39416578
0.17729797 	 -1.39647580
0.18058126 	 -1.39884292
0.18386456 	 -1.40126779
0.18714785 	 -1.40375108
0.19043115 	 -1.40629342
0.19371444 	 -1.40889548
0.19699774 	 -1.41155790
0.20028104 	 -1.41428134
0.20356433 	 -1.41706644
0.20684763 	 -1.41991385
0.21013092 	 -1.42282421
0.21341422 	 -1.42579815
0.21669751 	 -1.42883631
0.21998081 	 -1.43193931
0.22326411 	 -1.43510777
0.22654740 	 -1.43834230
0.22983070 	 -1.44164351
0.23311399 	 -1.44501198
0.23639729 	 -1.44844830
0.23968058 	 -1.45195305
0.24296388 	 -1.45552678
0.24624718 	 -1.45917005
0.24953047 	 -1.46288339
0.25281377 	 -1.46666733
0.25609706 	 -1.47052236
0.25938036 	 -1.47444900
0.26266365 	 -1.47844770
0.26594695 	 -1.48251893
0.26923025 	 -1.48666312
0.27251354 	 -1.49088071
0.27579684 	 -1.49517208
0.27908013 	 -1.49953762
0.28236343 	 -1.50397768
0.28564672 	 -1.50849260
0.28893002 	 -1.51308269
0.29221332 	 -1.51774824
0.29549661 	 -1.52248951
0.29877991 	 -1.52730672
0.30206320 	 -1.53220010
0.30534650 	 -1.53716981
0.30862979 	 -1.54221601
0.31191309 	 -1.54733881
0.31519638 	 -1.55253831
0.31847968 	 -1.55781456
0.32176298 	 -1.56316758
0.32504627 	 -1.56859737
0.32832957 	 -1.57410388
0.33161286 	 -1.57968704
0.33489616 	 -1.58534671
0.33817945 	 -1.59108276
0.34146275 	 -1.59689499
0.34474605 	 -1.60278317
0.34802934 	 -1.60874704
0.35131264 	 -1.61478628
0.35459593 	 -1.62090054
0.35787923 	 -1.62708943
0.36116252 	 -1.63335252
0.36444582 	 -1.63968933
0.36772912 	 -1.64609933
0.37101241 	 -1.65258196
0.37429571 	 -1.65913661
0.37757900 	 -1.66576262
0.38086230 	 -1.67245929
0.38414559 	 -1.67922586
0.38742889 	 -1.68606153
0.39071219 	 -1.69296547
0.39399548 	 -1.69993676
0.39727878 	 -1.70697447
0.40056207 	 -1.71407760
0.40384537 	 -1.72124512
0.40712866 	 -1.72847591
0.41041196 	 -1.73576884
0.41369526 	 -1.74312272
0.41697855 	 -1.75053628
0.42026185 	 -1.75800824
0.42354514 	 -1.76553724
0.42682844 	 -1.77312188
0.43011173 	 -1.78076071
0.43339503 	 -1.78845221
0.43667833 	 -1.79619483
0.43996162 	 -1.80398695
0.44324492 	 -1.81182691
0.44652821 	 -1.81971300
0.44981151 	 -1.82764344
0.45309480 	 -1.83561641
0.45637810 	 -1.84363004
0.45966139 	 -1.85168241
0.46294469 	 -1.85977153
0.46622799 	 -1.86789539
0.46951128 	 -1.87605189
0.47279458 	 -1.88423891
0.47607787 	 -1.89245427
0.47936117 	 -1.90069574
0.48264446 	 -1.90896104
0.48592776 	 -1.91724784
0.48921106 	 -1.92555375
0.49249435 	 -1.93387636
0.49577765 	 -1.94221319
0.49906094 	 -1.95056171
0.50234424 	 -1.95891936
0.50562753 	 -1.96728354
0.50891083 	 -1.97565157
0.51219413 	 -1.98402076
0.51547742 	 -1.99238836
0.51876072 	 -2.00075159
0.52204401 	 -2.00910762
0.52532731 	 -2.01745358
0.52861060 	 -2.02578655
0.53189390 	 -2.03410360
0.53517720 	 -2.04240174
0.53846049 	 -2.05067795
0.54174379 	 -2.05892918
0.54502708 	 -2.06715234
0.54831038 	 -2.07534430
0.55159367 	 -2.08350192
0.55487697 	 -2.09162203
0.55816027 	 -2.09970141
0.56144356 	 -2.10773683
0.56472686 	 -2.11572504
0.56801015 	 -2.12366275
0.57129345 	 -2.13154668
0.57457674 	 -2.13937350
0.57786004 	 -2.14713988
0.58114333 	 -2.15484248
0.58442663 	 -2.16247793
0.58770993 	 -2.17004287
0.59099322 	 -2.17753394
0.59427652 	 -2.18494774
0.59755981 	 -2.19228090
0.60084311 	 -2.19953004
0.60412640 	 -2.20669180
0.60740970 	 -2.21376279
0.61069300 	 -2.22073968
0.61397629 	 -2.22761911
0.61725959 	 -2.23439776
0.62054288 	 -2.24107233
0.62382618 	 -2.24763953
0.62710947 	 -2.25409612
0.63039277 	 -2.26043888
0.63367607 	 -2.26666460
0.63695936 	 -2.27277016
0.64024266 	 -2.27875244
0.64352595 	 -2.28460839
0.64680925 	 -2.29033501
0.65009254 	 -2.29592933
0.65337584 	 -2.30138846
0.65665914 	 -2.30670959
0.65994243 	 -2.31188994
0.66322573 	 -2.31692683
0.66650902 	 -2.32181765
0.66979232 	 -2.32655984
0.67307561 	 -2.33115098
0.67635891 	 -2.33558868
0.67964221 	 -2.33987068
0.68292550 	 -2.34399480
0.68620880 	 -2.34795896
0.68949209 	 -2.35176118
0.69277539 	 -2.35539959
0.69605868 	 -2.35887243
0.69934198 	 -2.36217804
0.70262527 	 -2.36531488
0.70590857 	 -2.36828153
0.70919187 	 -2.37107669
0.71247516 	 -2.37369917
0.71575846 	 -2.37614792
0.71904175 	 -2.37842199
0.72232505 	 -2.38052058
0.72560834 	 -2.38244301
0.72889164 	 -2.38418870
0.73217494 	 -2.38575725
0.73545823 	 -2.38714833
0.73874153 	 -2.38836179
0.74202482 	 -2.38939757
0.74530812 	 -2.39025575
0.74859141 	 -2.39093653
0.75187471 	 -2.39144024
0.75515801 	 -2.39176734
0.75844130 	 -2.39191838
0.76172460 	 -2.39189406
0.76500789 	 -2.39169518
0.76829119 	 -2.39132266
0.77157448 	 -2.39077751
0.77485778 	 -2.39006086
0.77814108 	 -2.38917395
0.78142437 	 -2.38811810
0.78470767 	 -2.38689475
0.78799096 	 -2.38550539
0.79127426 	 -2.38395165
0.79455755 	 -2.38223519
0.79784085 	 -2.38035778
0.80112415 	 -2.37832124
0.80440744 	 -2.37612750
0.80769074 	 -2.37377849
0.81097403 	 -2.37127627
0.81425733 	 -2.36862289
0.81754062 	 -2.36582050
0.82082392 	 -2.36287126
0.82410721 	 -2.35977740
0.82739051 	 -2.35654117
0.83067381 	 -2.35316486
0.83395710 	 -2.34965078
0.83724040 	 -2.34600127
0.84052369 	 -2.34221869
0.84380699 	 -2.33830543
0.84709028 	 -2.33426387
0.85037358 	 -2.33009643
0.85365688 	 -2.32580550
0.85694017 	 -2.32139351
0.86022347 	 -2.31686288
0.86350676 	 -2.31221601
0.86679006 	 -2.30745531
0.87007335 	 -2.30258321
0.87335665 	 -2.29760208
0.87663995 	 -2.29251431
0.87992324 	 -2.28732229
0.88320654 	 -2.28202836
0.88648983 	 -2.27663488
0.88977313 	 -2.27114417
0.89305642 	 -2.26555853
0.89633972 	 -2.25988026
0.89962302 	 -2.25411163
0.90290631 	 -2.24825488
0.90618961 	 -2.24231223
0.90947290 	 -2.23628590
0.91275620 	 -2.23017805
0.91603949 	 -2.22399084
0.91932279 	 -2.21772641
0.92260609 	 -2.21138686
0.92588938 	 -2.20497426
0.92917268 	 -2.19849069
0.93245597 	 -2.19193817
0.93573927 	 -2.18531871
0.93902256 	 -2.17863430
0.94230586 	 -2.17188690
0.94558915 	 -2.16507845
0.94887245 	 -2.15821086
0.95215575 	 -2.15128602
0.95543904 	 -2.14430582
0.95872234 	 -2.13727209
0.96200563 	 -2.13018667
0.96528893 	 -2.12305137
0.96857222 	 -2.11586798
0.97185552 	 -2.10863827
0.97513882 	 -2.10136400
0.97842211 	 -2.09404691
0.98170541 	 -2.08668873
0.98498870 	 -2.07929116
0.98827200 	 -2.07185591
0.99155529 	 -2.06438465
0.99483859 	 -2.05687907
0.99812189 	 -2.04934083
1.00140518 	 -2.04177159
1.00468848 	 -2.03417299
1.00797177 	 -2.02654668
1.01125507 	 -2.01889430
1.01453836 	 -2.01121749
1.01782166 	 -2.00351787
1.02110496 	 -1.99579709
1.02438825 	 -1.98805679
1.02767155 	 -1.98029859
1.03095484 	 -1.97252414
1.03423814 	 -1.96473509
1.03752143 	 -1.95693309
1.04080473 	 -1.94911981
1.04408803 	 -1.94129692
1.04737132 	 -1.93346611
1.05065462 	 -1.92562909
1.05393791 	 -1.91778755
1.05722121 	 -1.90994325
1.06050450 	 -1.90209792
1.06378780 	 -1.89425335
1.06707109 	 -1.88641132
1.07035439 	 -1.87857366
1.07363769 	 -1.87074221
1.07692098 	 -1.86291884
1.08020428 	 -1.85510544
1.08348757 	 -1.84730396
1.08677087 	 -1.83951635
1.09005416 	 -1.83174462
1.09333746 	 -1.82399079
1.09662076 	 -1.81625694
1.09990405 	 -1.80854517
1.10318735 	 -1.80085764
1.10647064 	 -1.79319654
1.10975394 	 -1.78556409
1.11303723 	 -1.77796259
1.11632053 	 -1.77039435
1.11960383 	 -1.76286175
1.12288712 	 -1.75536720
1.12617042 	 -1.74791318
1.12945371 	 -1.74050221
1.13273701 	 -1.73313684
1.13602030 	 -1.72581971
1.13930360 	 -1.71855349
1.14258690 	 -1.71134089
1.14587019 	 -1.70418470
1.14915349 	 -1.69708774
1.15243678 	 -1.69005289
1.15572008 	 -1.68308308
1.15900337 	 -1.67618128
1.16228667 	 -1.66935054
1.16556997 	 -1.66259392
1.16885326 	 -1.65591455
1.17213656 	 -1.64931559
1.17541985 	 -1.64280026
1.17870315 	 -1.63637181
1.18198644 	 -1.63003352
1.18526974 	 -1.62378872
1.18855304 	 -1.61764075
1.19183633 	 -1.61159301
1.19511963 	 -1.60564887
1.19840292 	 -1.59981178
1.20168622 	 -1.59408515
1.20496951 	 -1.58847244
1.20825281 	 -1.58297707
1.21153610 	 -1.57760250
1.21481940 	 -1.57235214
1.21810270 	 -1.56722941
1.22138599 	 -1.56223770
1.22466929 	 -1.55738035
1.22795258 	 -1.55266068
1.23123588 	 -1.54808196
1.23451917 	 -1.54364740
1.23780247 	 -1.53936014
1.24108577 	 -1.53522326
1.24436906 	 -1.53123974
1.24765236 	 -1.52741248
1.25093565 	 -1.52374429
1.25421895 	 -1.52023785
1.25750224 	 -1.51689573
1.26078554 	 -1.51372037
1.26406884 	 -1.51071409
1.26735213 	 -1.50787905
1.27063543 	 -1.50521726
1.27391872 	 -1.50273056
1.27720202 	 -1.50042066
1.28048531 	 -1.49828905
1.28376861 	 -1.49633707
1.28705191 	 -1.49456586
1.29033520 	 -1.49297637
1.29361850 	 -1.49156937
1.29690179 	 -1.49034540
1.30018509 	 -1.48930483
1.30346838 	 -1.48844780
1.30675168 	 -1.48777427
1.31003498 	 -1.48728398
1.31331827 	 -1.48697645
1.31660157 	 -1.48685102
1.31988486 	 -1.48690682
