TMD:	 WS2 

band  1
0.65337584 	 -2.10052044
0.65665914 	 -2.10335634
0.65994243 	 -2.10604834
0.66322573 	 -2.10859331
0.66650902 	 -2.11098819
0.66979232 	 -2.11323001
0.67307561 	 -2.11531590
0.67635891 	 -2.11724307
0.67964221 	 -2.11900889
0.68292550 	 -2.12061082
0.68620880 	 -2.12204647
0.68949209 	 -2.12331363
0.69277539 	 -2.12441021
0.69605868 	 -2.12533432
0.69934198 	 -2.12608425
0.70262527 	 -2.12665847
0.70590857 	 -2.12705565
0.70919187 	 -2.12727465
0.71247516 	 -2.12731457
0.71575846 	 -2.12717469
0.71904175 	 -2.12685451
0.72232505 	 -2.12635376
0.72560834 	 -2.12567238
0.72889164 	 -2.12481051
0.73217494 	 -2.12376851
0.73545823 	 -2.12254697
0.73874153 	 -2.12114664
0.74202482 	 -2.11956850
0.74530812 	 -2.11781371
0.74859141 	 -2.11588360
0.75187471 	 -2.11377971
0.75515801 	 -2.11150369
0.75844130 	 -2.10905739
0.76172460 	 -2.10644278
0.76500789 	 -2.10366198
0.76829119 	 -2.10071719
0.77157448 	 -2.09761078
0.77485778 	 -2.09434517
0.77814108 	 -2.09092289
0.78142437 	 -2.08734654
0.78470767 	 -2.08361879
0.78799096 	 -2.07974237
0.79127426 	 -2.07572004
0.79455755 	 -2.07155462
0.79784085 	 -2.06724893
0.80112415 	 -2.06280582
0.80440744 	 -2.05822817
0.80769074 	 -2.05351882
0.81097403 	 -2.04868065
0.81425733 	 -2.04371651
0.81754062 	 -2.03862923
0.82082392 	 -2.03342163
0.82410721 	 -2.02809650
0.82739051 	 -2.02265660
0.83067381 	 -2.01710466
0.83395710 	 -2.01144337
0.83724040 	 -2.00567539
0.84052369 	 -1.99980334
0.84380699 	 -1.99382978
0.84709028 	 -1.98775724
0.85037358 	 -1.98158822
0.85365688 	 -1.97532515
0.85694017 	 -1.96897044
0.86022347 	 -1.96252643
0.86350676 	 -1.95599543
0.86679006 	 -1.94937971
0.87007335 	 -1.94268148
0.87335665 	 -1.93590294
0.87663995 	 -1.92904620
0.87992324 	 -1.92211338
0.88320654 	 -1.91510652
0.88648983 	 -1.90802766
0.88977313 	 -1.90087878
0.89305642 	 -1.89366183
0.89633972 	 -1.88637873
0.89962302 	 -1.87903137
0.90290631 	 -1.87162161
0.90618961 	 -1.86415129
0.90947290 	 -1.85662220
0.91275620 	 -1.84903614
0.91603949 	 -1.84139487
0.91932279 	 -1.83370013
0.92260609 	 -1.82595365
0.92588938 	 -1.81815713
0.92917268 	 -1.81031227
0.93245597 	 -1.80242075
0.93573927 	 -1.79448424
0.93902256 	 -1.78650439
0.94230586 	 -1.77848287
0.94558915 	 -1.77042131
0.94887245 	 -1.76232136
0.95215575 	 -1.75418465
0.95543904 	 -1.74601282
0.95872234 	 -1.73780751
0.96200563 	 -1.72957035
0.96528893 	 -1.72130298
0.96857222 	 -1.71300705
0.97185552 	 -1.70468419
0.97513882 	 -1.69633606
0.97842211 	 -1.68796432
