TMD:	 WS2 

band  1
0.49223984 	 -1.24702230
0.49552316 	 -1.24102565
0.49880647 	 -1.23509554
0.50208978 	 -1.22923432
0.50537310 	 -1.22344435
0.50865641 	 -1.21772798
0.51193972 	 -1.21208759
0.51522304 	 -1.20652555
0.51850635 	 -1.20104425
0.52178967 	 -1.19564607
0.52507298 	 -1.19033340
0.52835629 	 -1.18510863
0.53163961 	 -1.17997414
0.53492292 	 -1.17493232
0.53820623 	 -1.16998553
0.54148955 	 -1.16513615
0.54477286 	 -1.16038653
0.54805617 	 -1.15573901
0.55133949 	 -1.15119593
0.55462280 	 -1.14675959
0.55790612 	 -1.14243228
0.56118943 	 -1.13821629
0.56447274 	 -1.13411385
0.56775606 	 -1.13012719
0.57103937 	 -1.12625850
0.57432268 	 -1.12250993
0.57760600 	 -1.11888363
0.58088931 	 -1.11538167
0.58417263 	 -1.11200611
0.58745594 	 -1.10875896
0.59073925 	 -1.10564219
0.59402257 	 -1.10265771
0.59730588 	 -1.09980741
0.60058919 	 -1.09709310
0.60387251 	 -1.09451654
0.60715582 	 -1.09207945
0.61043914 	 -1.08978349
0.61372245 	 -1.08763024
0.61700576 	 -1.08562123
0.62028908 	 -1.08375792
0.62357239 	 -1.08204171
0.62685570 	 -1.08047393
0.63013902 	 -1.07905583
0.63342233 	 -1.07778858
0.63670565 	 -1.07667331
0.63998896 	 -1.07571102
0.64327227 	 -1.07490268
0.64655559 	 -1.07424915
0.64983890 	 -1.07375122
0.65312221 	 -1.07340958
0.65640553 	 -1.07322488
0.65968884 	 -1.07319762
0.66297215 	 -1.07332828
band  2
-0.66676990 	 -1.50847736
-0.66348658 	 -1.50821360
-0.66020327 	 -1.50808295
-0.65691996 	 -1.50808508
-0.65363664 	 -1.50821961
-0.65035333 	 -1.50848608
-0.64707001 	 -1.50888398
-0.64378670 	 -1.50941272
-0.64050339 	 -1.51007165
-0.63722007 	 -1.51086008
-0.63393676 	 -1.51177724
-0.63065345 	 -1.51282229
-0.62737013 	 -1.51399436
-0.62408682 	 -1.51529249
-0.62080350 	 -1.51671568
-0.61752019 	 -1.51826287
-0.61423688 	 -1.51993296
-0.61095356 	 -1.52172477
-0.60767025 	 -1.52363708
-0.60438694 	 -1.52566863
-0.60110362 	 -1.52781809
-0.59782031 	 -1.53008411
-0.59453699 	 -1.53246526
-0.59125368 	 -1.53496009
-0.58797037 	 -1.53756710
-0.58468705 	 -1.54028475
-0.58140374 	 -1.54311146
-0.57812043 	 -1.54604560
-0.57483711 	 -1.54908553
-0.57155380 	 -1.55222955
-0.56827049 	 -1.55547595
-0.56498717 	 -1.55882295
-0.56170386 	 -1.56226879
-0.55842054 	 -1.56581165
-0.55513723 	 -1.56944970
-0.55185392 	 -1.57318107
-0.54857060 	 -1.57700387
-0.54528729 	 -1.58091622
-0.54200398 	 -1.58491617
-0.53872066 	 -1.58900179
-0.53543735 	 -1.59317113
-0.53215403 	 -1.59742221
-0.52887072 	 -1.60175305
-0.52558741 	 -1.60616166
-0.52230409 	 -1.61064603
-0.51902078 	 -1.61520415
-0.51573747 	 -1.61983401
-0.51245415 	 -1.62453358
-0.50917084 	 -1.62930083
-0.50588752 	 -1.63413375
-0.50260421 	 -1.63903030
-0.49932090 	 -1.64398846
-0.49603758 	 -1.64900621
-0.49275427 	 -1.65408152
-0.48947096 	 -1.65921237
-0.48618764 	 -1.66439677
-0.48290433 	 -1.66963271
-0.47962101 	 -1.67491820
-0.47633770 	 -1.68025125
-0.47305439 	 -1.68562989
-0.46977107 	 -1.69105216
-0.46648776 	 -1.69651611
-0.46320445 	 -1.70201982
-0.45992113 	 -1.70756136
-0.45663782 	 -1.71313883
-0.45335451 	 -1.71875035
-0.45007119 	 -1.72439404
-0.44678788 	 -1.73006807
-0.44350456 	 -1.73577059
-0.44022125 	 -1.74149980
-0.43693794 	 -1.74725391
-0.43365462 	 -1.75303116
-0.43037131 	 -1.75882979
-0.42708800 	 -1.76464810
-0.42380468 	 -1.77048437
-0.42052137 	 -1.77633694
-0.41723805 	 -1.78220416
-0.41395474 	 -1.78808441
-0.41067143 	 -1.79397608
-0.40738811 	 -1.79987761
-0.40410480 	 -1.80578745
-0.40082149 	 -1.81170410
-0.39753817 	 -1.81762605
-0.39425486 	 -1.82355185
-0.39097154 	 -1.82948008
-0.38768823 	 -1.83540932
-0.38440492 	 -1.84133821
-0.38112160 	 -1.84726540
-0.37783829 	 -1.85318959
-0.37455498 	 -1.85910949
-0.37127166 	 -1.86502384
-0.36798835 	 -1.87093144
-0.36470504 	 -1.87683110
-0.36142172 	 -1.88272165
-0.35813841 	 -1.88860198
-0.35485509 	 -1.89447098
-0.35157178 	 -1.90032761
-0.34828847 	 -1.90617084
-0.34500515 	 -1.91199966
-0.34172184 	 -1.91781312
-0.33843853 	 -1.92361029
-0.33515521 	 -1.92939028
-0.33187190 	 -1.93515221
-0.32858858 	 -1.94089527
