TMD:	 WSe2 

band  1
0.41599175 	 -0.75020894
0.41902645 	 -0.74406419
0.42206115 	 -0.73793095
0.42509586 	 -0.73181069
0.42813056 	 -0.72570493
0.43116526 	 -0.71961524
0.43419996 	 -0.71354323
0.43723466 	 -0.70749057
0.44026936 	 -0.70145897
0.44330406 	 -0.69545019
0.44633876 	 -0.68946605
0.44937346 	 -0.68350841
0.45240816 	 -0.67757916
0.45544286 	 -0.67168027
0.45847756 	 -0.66581375
0.46151227 	 -0.65998164
0.46454697 	 -0.65418604
0.46758167 	 -0.64842910
0.47061637 	 -0.64271300
0.47365107 	 -0.63703999
0.47668577 	 -0.63141233
0.47972047 	 -0.62583235
0.48275517 	 -0.62030242
0.48578987 	 -0.61482493
0.48882457 	 -0.60940234
0.49185927 	 -0.60403712
0.51006748 	 -0.57319381
0.52827568 	 -0.54507536
0.54648389 	 -0.52027164
0.56469209 	 -0.49937035
0.58290030 	 -0.48292252
0.60110850 	 -0.47140287
0.61931671 	 -0.46516990
0.63752491 	 -0.46443300
band  2
-0.64311884 	 -0.95991381
-0.64008414 	 -0.95955083
-0.63704944 	 -0.95929050
-0.63401474 	 -0.95913263
-0.63098004 	 -0.95907699
-0.62794534 	 -0.95912324
-0.62491064 	 -0.95927102
-0.62187593 	 -0.95951987
-0.61884123 	 -0.95986929
-0.61580653 	 -0.96031870
-0.61277183 	 -0.96086747
-0.60973713 	 -0.96151491
-0.60670243 	 -0.96226025
-0.60366773 	 -0.96310267
-0.60063303 	 -0.96404131
-0.59759833 	 -0.96507523
-0.59456363 	 -0.96620344
-0.59152893 	 -0.96742490
-0.58849423 	 -0.96873851
-0.58545952 	 -0.97014313
-0.58242482 	 -0.97163755
-0.57939012 	 -0.97322054
-0.57635542 	 -0.97489081
-0.57332072 	 -0.97664701
-0.57028602 	 -0.97848778
-0.56725132 	 -0.98041170
-0.56421662 	 -0.98241732
-0.56118192 	 -0.98450313
-0.55814722 	 -0.98666763
-0.55511252 	 -0.98890925
-0.55207782 	 -0.99122640
-0.54904311 	 -0.99361748
-0.54600841 	 -0.99608083
-0.54297371 	 -0.99861481
-0.53993901 	 -1.00121772
-0.53690431 	 -1.00388785
-0.53386961 	 -1.00662350
-0.53083491 	 -1.00942292
-0.52780021 	 -1.01228436
-0.52476551 	 -1.01520606
-0.52173081 	 -1.01818626
-0.51869611 	 -1.02122317
-0.51566141 	 -1.02431502
-0.51262670 	 -1.02746001
-0.50959200 	 -1.03065638
-0.50655730 	 -1.03390232
-0.50352260 	 -1.03719605
-0.50048790 	 -1.04053581
-0.49745320 	 -1.04391981
-0.49441850 	 -1.04734629
-0.49138380 	 -1.05081349
-0.48834910 	 -1.05431967
-0.48531440 	 -1.05786309
-0.48227970 	 -1.06144203
-0.47924500 	 -1.06505479
-0.47621029 	 -1.06869968
-0.47317559 	 -1.07237502
-0.47014089 	 -1.07607917
-0.46710619 	 -1.07981049
-0.46407149 	 -1.08356737
-0.46103679 	 -1.08734821
-0.45800209 	 -1.09115146
-0.45496739 	 -1.09497558
-0.45193269 	 -1.09881903
-0.44889799 	 -1.10268035
-0.44586329 	 -1.10655805
-0.44282859 	 -1.11045071
-0.43979388 	 -1.11435692
-0.43675918 	 -1.11827529
-0.43372448 	 -1.12220449
-0.43068978 	 -1.12614319
-0.42765508 	 -1.13009010
-0.42462038 	 -1.13404397
-0.42158568 	 -1.13800358
-0.41855098 	 -1.14196774
-0.41551628 	 -1.14593527
-0.41248158 	 -1.14990507
-0.40944688 	 -1.15387604
-0.40641218 	 -1.15784711
-0.40337747 	 -1.16181727
-0.40034277 	 -1.16578553
-0.39730807 	 -1.16975093
-0.39427337 	 -1.17371254
-0.39123867 	 -1.17766949
-0.38820397 	 -1.18162091
-0.38516927 	 -1.18556600
-0.38213457 	 -1.18950398
-0.37909987 	 -1.19343408
-0.37606517 	 -1.19735561
-0.37303047 	 -1.20126788
-0.36999576 	 -1.20517025
-0.36696106 	 -1.20906212
-0.36392636 	 -1.21294290
-0.36089166 	 -1.21681206
-0.35785696 	 -1.22066909
-0.35482226 	 -1.22451351
-0.35178756 	 -1.22834490
-0.34875286 	 -1.23216283
-0.34571816 	 -1.23596695
-0.34268346 	 -1.23975691
-0.33964876 	 -1.24353240
-0.33661406 	 -1.24729314
-0.33357935 	 -1.25103889
-0.33054465 	 -1.25476944
-0.32750995 	 -1.25848460
-0.32447525 	 -1.26218422
-0.32144055 	 -1.26586817
-0.31840585 	 -1.26953637
-0.31537115 	 -1.27318874
-0.31233645 	 -1.27682526
-0.30930175 	 -1.28044590
-0.30626705 	 -1.28405069
-0.30323235 	 -1.28763966
-0.30019765 	 -1.29121290
-0.29716294 	 -1.29477048
-0.29412824 	 -1.29831254
-0.29109354 	 -1.30183921
-0.28805884 	 -1.30535065
-0.28502414 	 -1.30884706
-0.28198944 	 -1.31232864
-0.27895474 	 -1.31579562
-0.27592004 	 -1.31924824
-0.27288534 	 -1.32268678
-0.26985064 	 -1.32611151
-0.26681594 	 -1.32952274
-0.26378124 	 -1.33292079
-0.26074653 	 -1.33630598
-0.25771183 	 -1.33967866
-0.25467713 	 -1.34303919
-0.25164243 	 -1.34638793
-0.24860773 	 -1.34972526
-0.24557303 	 -1.35305157
-0.24253833 	 -1.35636726
-0.23950363 	 -1.35967271
-0.23646893 	 -1.36296835
-0.23343423 	 -1.36625457
-0.23039953 	 -1.36953177
-0.22736483 	 -1.37280038
-0.22433012 	 -1.37606080
-0.22129542 	 -1.37931342
-0.21826072 	 -1.38255864
-0.21522602 	 -1.38579685
-0.21219132 	 -1.38902843
-0.20915662 	 -1.39225373
-0.20612192 	 -1.39547312
-0.20308722 	 -1.39868690
-0.20005252 	 -1.40189541
-0.19701782 	 -1.40509892
-0.19398312 	 -1.40829769
-0.19094842 	 -1.41149195
-0.18791371 	 -1.41468190
-0.18487901 	 -1.41786769
-0.18184431 	 -1.42104945
-0.17880961 	 -1.42422723
-0.17577491 	 -1.42740108
-0.17274021 	 -1.43057094
-0.16970551 	 -1.43373672
-0.16667081 	 -1.43689827
-0.16363611 	 -1.44005535
-0.16060141 	 -1.44320766
-0.15756671 	 -1.44635478
-0.15453201 	 -1.44949624
-0.15149730 	 -1.45263144
-0.14846260 	 -1.45575969
-0.14542790 	 -1.45888018
-0.14239320 	 -1.46199195
-0.13935850 	 -1.46509392
-0.13632380 	 -1.46818487
-0.13328910 	 -1.47126340
-0.13025440 	 -1.47432795
-0.12721970 	 -1.47737676
-0.12418500 	 -1.48040789
-0.12115030 	 -1.48341917
-0.11811560 	 -1.48640819
-0.11508089 	 -1.48937231
-0.11204619 	 -1.49230861
-0.10901149 	 -1.49521389
-0.10597679 	 -1.49808466
-0.10294209 	 -1.50091709
-0.09990739 	 -1.50370702
-0.09687269 	 -1.50644992
-0.09383799 	 -1.50914090
-0.09080329 	 -1.51177464
-0.08776859 	 -1.51434544
-0.08473389 	 -1.51684716
-0.08169919 	 -1.51927321
-0.07866448 	 -1.52161656
-0.07562978 	 -1.52386972
-0.07259508 	 -1.52602478
-0.04528277 	 -1.53950511
0.00023774 	 -1.52560783
0.03968885 	 -1.54056374
0.09734816 	 -1.50602347
0.10038287 	 -1.50327288
0.10341757 	 -1.50047601
0.10645227 	 -1.49763730
0.10948697 	 -1.49476088
0.11252167 	 -1.49185051
0.11555637 	 -1.48890965
0.11859107 	 -1.48594145
0.12162577 	 -1.48294877
0.12466047 	 -1.47993423
0.12769517 	 -1.47690019
0.13072987 	 -1.47384879
0.13376457 	 -1.47078194
0.13679928 	 -1.46770136
0.13983398 	 -1.46460860
0.14286868 	 -1.46150501
0.14590338 	 -1.45839181
0.14893808 	 -1.45527005
0.15197278 	 -1.45214066
0.15500748 	 -1.44900443
0.15804218 	 -1.44586205
0.16107688 	 -1.44271409
0.16411158 	 -1.43956101
0.16714628 	 -1.43640321
0.17018098 	 -1.43324098
0.17321569 	 -1.43007455
0.17625039 	 -1.42690406
0.17928509 	 -1.42372960
0.18231979 	 -1.42055119
0.18535449 	 -1.41736881
0.18838919 	 -1.41418238
0.19142389 	 -1.41099176
0.19445859 	 -1.40779681
0.19749329 	 -1.40459731
0.20052799 	 -1.40139304
0.20356269 	 -1.39818373
0.20659739 	 -1.39496908
0.20963210 	 -1.39174879
0.21266680 	 -1.38852253
0.21570150 	 -1.38528994
0.21873620 	 -1.38205066
0.22177090 	 -1.37880430
0.22480560 	 -1.37555048
0.22784030 	 -1.37228881
0.23087500 	 -1.36901888
0.23390970 	 -1.36574029
0.23694440 	 -1.36245262
0.23997910 	 -1.35915548
0.24301380 	 -1.35584844
0.24604851 	 -1.35253112
0.24908321 	 -1.34920311
0.25211791 	 -1.34586401
0.25515261 	 -1.34251345
0.25818731 	 -1.33915104
0.26122201 	 -1.33577643
0.26425671 	 -1.33238924
0.26729141 	 -1.32898915
0.27032611 	 -1.32557583
0.27336081 	 -1.32214895
0.27639551 	 -1.31870822
0.27943021 	 -1.31525337
0.28246492 	 -1.31178412
0.28549962 	 -1.30830023
0.28853432 	 -1.30480148
0.29156902 	 -1.30128766
0.29460372 	 -1.29775859
0.29763842 	 -1.29421411
0.30067312 	 -1.29065408
0.30370782 	 -1.28707839
0.30674252 	 -1.28348694
0.30977722 	 -1.27987967
0.31281192 	 -1.27625654
0.31584663 	 -1.27261754
0.31888133 	 -1.26896268
0.32191603 	 -1.26529201
0.32495073 	 -1.26160560
0.32798543 	 -1.25790353
0.33102013 	 -1.25418595
0.33405483 	 -1.25045301
0.33708953 	 -1.24670489
0.34012423 	 -1.24294182
0.34315893 	 -1.23916405
0.34619363 	 -1.23537185
0.34922833 	 -1.23156555
0.35226304 	 -1.22774548
0.35529774 	 -1.22391202
0.35833244 	 -1.22006559
0.36136714 	 -1.21620663
0.36440184 	 -1.21233561
0.36743654 	 -1.20845306
0.37047124 	 -1.20455951
0.37350594 	 -1.20065555
0.37654064 	 -1.19674178
0.37957534 	 -1.19281886
0.38261004 	 -1.18888748
0.38564474 	 -1.18494834
0.38867945 	 -1.18100220
0.39171415 	 -1.17704986
0.39474885 	 -1.17309212
0.39778355 	 -1.16912986
0.40081825 	 -1.16516395
0.40385295 	 -1.16119533
0.40688765 	 -1.15722496
0.40992235 	 -1.15325383
0.41295705 	 -1.14928298
0.41599175 	 -1.14531346
0.41902645 	 -1.14134638
0.42206115 	 -1.13738286
0.42509586 	 -1.13342407
0.42813056 	 -1.12947121
0.43116526 	 -1.12552550
0.43419996 	 -1.12158820
0.43723466 	 -1.11766061
0.44026936 	 -1.11374406
0.44330406 	 -1.10983988
0.44633876 	 -1.10594947
0.44937346 	 -1.10207424
0.45240816 	 -1.09821563
0.45544286 	 -1.09437510
0.45847756 	 -1.09055416
0.46151227 	 -1.08675431
0.46454697 	 -1.08297712
0.46758167 	 -1.07922414
0.47061637 	 -1.07549697
0.47365107 	 -1.07179723
0.47668577 	 -1.06812655
0.47972047 	 -1.06448658
0.48275517 	 -1.06087901
0.48578987 	 -1.05730552
0.48882457 	 -1.05376782
0.49185927 	 -1.05026763
0.51006748 	 -1.03015225
0.52827568 	 -1.01183200
0.54648389 	 -0.99569017
0.56469209 	 -0.98209774
0.58290030 	 -0.97139752
0.60110850 	 -0.96388793
0.61931671 	 -0.95980792
0.63752491 	 -0.95932451
