TMD:	 WSe2 

band  1
1.17870315 	 -0.52138853
1.18198644 	 -0.51780303
1.18526974 	 -0.51434441
1.18855304 	 -0.51101480
1.19183633 	 -0.50781625
1.19511963 	 -0.50475076
1.19840292 	 -0.50182028
1.20168622 	 -0.49902667
1.20496951 	 -0.49637170
1.20825281 	 -0.49385710
1.21153610 	 -0.49148448
1.21481940 	 -0.48925538
1.21810270 	 -0.48717123
1.22138599 	 -0.48523337
1.22466929 	 -0.48344305
1.22795258 	 -0.48180139
1.23123588 	 -0.48030942
1.23451917 	 -0.47896804
1.23780247 	 -0.47777804
1.24108577 	 -0.47674010
1.24436906 	 -0.47585476
1.24765236 	 -0.47512245
1.25093565 	 -0.47454346
1.25421895 	 -0.47411795
1.25750224 	 -0.47384596
1.26078554 	 -0.47372741
band  2
-1.26078554 	 -0.95477977
-1.25750224 	 -0.95487009
-1.25421895 	 -0.95507737
-1.25093565 	 -0.95540177
-1.24765236 	 -0.95584338
-1.24436906 	 -0.95640223
-1.24108577 	 -0.95707827
-1.23780247 	 -0.95787138
-1.23451917 	 -0.95878137
-1.23123588 	 -0.95980797
-1.22795258 	 -0.96095085
-1.22466929 	 -0.96220960
-1.22138599 	 -0.96358376
-1.21810270 	 -0.96507278
-1.21481940 	 -0.96667606
-1.21153610 	 -0.96839291
-1.20825281 	 -0.97022262
-1.20496951 	 -0.97216437
-1.20168622 	 -0.97421730
-1.19840292 	 -0.97638050
-1.19511963 	 -0.97865300
-1.19183633 	 -0.98103375
-1.18855304 	 -0.98352167
-1.18526974 	 -0.98611562
-1.18198644 	 -0.98881442
-1.17870315 	 -0.99161683
-1.17541985 	 -0.99452157
-1.17213656 	 -0.99752731
-1.16885326 	 -1.00063268
-1.16556997 	 -1.00383629
-1.16228667 	 -1.00713669
-1.15900337 	 -1.01053240
-1.15572008 	 -1.01402191
-1.15243678 	 -1.01760369
-1.14915349 	 -1.02127616
-1.14587019 	 -1.02503773
-1.14258690 	 -1.02888679
-1.13930360 	 -1.03282169
-1.13602030 	 -1.03684077
-1.13273701 	 -1.04094237
-1.12945371 	 -1.04512479
-1.12617042 	 -1.04938632
-1.12288712 	 -1.05372525
-1.11960383 	 -1.05813986
-1.11632053 	 -1.06262840
-1.11303723 	 -1.06718915
-1.10975394 	 -1.07182036
-1.10647064 	 -1.07652028
-1.10318735 	 -1.08128717
-1.09990405 	 -1.08611929
-1.09662076 	 -1.09101488
-1.09333746 	 -1.09597223
-1.09005416 	 -1.10098958
-1.08677087 	 -1.10606523
-1.08348757 	 -1.11119744
-1.08020428 	 -1.11638451
-1.07692098 	 -1.12162474
-1.07363769 	 -1.12691645
-1.07035439 	 -1.13225796
-1.06707109 	 -1.13764761
-1.06378780 	 -1.14308376
-1.06050450 	 -1.14856477
-1.05722121 	 -1.15408903
-1.05393791 	 -1.15965494
-1.05065462 	 -1.16526092
-1.04737132 	 -1.17090541
-1.04408803 	 -1.17658687
-1.04080473 	 -1.18230376
-1.03752143 	 -1.18805459
-1.03423814 	 -1.19383786
-1.03095484 	 -1.19965212
-1.02767155 	 -1.20549591
-1.02438825 	 -1.21136780
-1.02110496 	 -1.21726641
-1.01782166 	 -1.22319033
-1.01453836 	 -1.22913821
-1.01125507 	 -1.23510869
-1.00797177 	 -1.24110047
-1.00468848 	 -1.24711222
-1.00140518 	 -1.25314267
-0.99812189 	 -1.25919056
-0.99483859 	 -1.26525463
-0.99155529 	 -1.27133366
-0.98827200 	 -1.27742644
-0.98498870 	 -1.28353178
-0.98170541 	 -1.28964850
-0.97842211 	 -1.29577543
-0.97513882 	 -1.30191144
-0.97185552 	 -1.30805540
-0.96857222 	 -1.31420619
-0.96528893 	 -1.32036270
-0.96200563 	 -1.32652384
-0.95872234 	 -1.33268854
-0.95543904 	 -1.33885571
-0.95215575 	 -1.34502430
-0.94887245 	 -1.35119324
