TMD:	 WSe2 

band  1
-1.07692098 	 -1.17170350
-1.07363769 	 -1.17820094
-1.07035439 	 -1.18470129
-1.06707109 	 -1.19120236
-1.06378780 	 -1.19770202
-1.06050450 	 -1.20419823
-1.05722121 	 -1.21068901
-1.05393791 	 -1.21717243
-1.05065462 	 -1.22364663
-1.04737132 	 -1.23010982
-1.04408803 	 -1.23656025
-1.04080473 	 -1.24299624
-1.03752143 	 -1.24941616
-1.03423814 	 -1.25581844
-1.03095484 	 -1.26220156
-1.02767155 	 -1.26856404
-1.02438825 	 -1.27490447
-1.02110496 	 -1.28122147
-1.01782166 	 -1.28751372
-1.01453836 	 -1.29377993
-1.01125507 	 -1.30001887
-1.00797177 	 -1.30622935
-1.00468848 	 -1.31241020
-1.00140518 	 -1.31856033
-0.99812189 	 -1.32467865
-0.99483859 	 -1.33076414
-0.99155529 	 -1.33681579
-0.98827200 	 -1.34283264
-0.98498870 	 -1.34881377
-0.98170541 	 -1.35475827
-0.97842211 	 -1.36066529
-0.97513882 	 -1.36653399
-0.97185552 	 -1.37236358
-0.96857222 	 -1.37815327
-0.96528893 	 -1.38390233
-0.96200563 	 -1.38961004
-0.95872234 	 -1.39527570
-0.95543904 	 -1.40089864
-0.95215575 	 -1.40647823
-0.94887245 	 -1.41201384
-0.94558915 	 -1.41750487
-0.94230586 	 -1.42295075
-0.93902256 	 -1.42835091
-0.93573927 	 -1.43370481
-0.93245597 	 -1.43901193
-0.92917268 	 -1.44427177
-0.92588938 	 -1.44948383
-0.92260609 	 -1.45464764
-0.91932279 	 -1.45976274
-0.91603949 	 -1.46482869
-0.91275620 	 -1.46984504
-0.90947290 	 -1.47481137
-0.90618961 	 -1.47972727
-0.90290631 	 -1.48459234
-0.89962302 	 -1.48940618
-0.89633972 	 -1.49416840
-0.89305642 	 -1.49887862
-0.88977313 	 -1.50353647
-0.88648983 	 -1.50814158
-0.88320654 	 -1.51269358
-0.87992324 	 -1.51719211
-0.87663995 	 -1.52163681
-0.87335665 	 -1.52602732
-0.87007335 	 -1.53036329
-0.86679006 	 -1.53464436
-0.86350676 	 -1.53887016
